fecha,tienda,region,categoria,cantidad,ingreso,costo
2024-08-02,Tienda-05,Central,Limpieza,3,37.48,28.75
2024-08-02,Tienda-09,Capital,Alimentos,7,102.5,71.85
2024-08-02,Tienda-09,Capital,Bebidas,7,53.32,33.26
2024-08-02,Tienda-09,Capital,Hogar,1,41.2,26.37
2024-08-02,Tienda-07,Capital,Alimentos,7,106.25,77.84
2024-08-02,Tienda-10,Capital,Cuidado Personal,7,120.81,73.11
2024-08-03,Tienda-07,Capital,Alimentos,3,46.59,31.96
2024-08-03,Tienda-02,Central,Alimentos,9,132.96,90.0
2024-08-03,Tienda-09,Capital,Alimentos,10,152.92,104.29
2024-08-03,Tienda-01,Oriente,Bebidas,6,52.19,33.48
2024-08-03,Tienda-10,Capital,Electronica,2,317.14,229.15
2024-08-03,Tienda-04,Capital,Limpieza,1,11.99,9.71
2024-08-03,Tienda-09,Capital,Electronica,2,303.44,252.0
2024-08-03,Tienda-03,Andes,Bebidas,7,52.94,40.38
2024-08-03,Tienda-03,Andes,Limpieza,9,105.86,64.45
2024-08-03,Tienda-03,Andes,Bebidas,3,21.9,17.67
2024-08-04,Tienda-09,Capital,Bebidas,5,39.25,25.55
2024-08-04,Tienda-01,Oriente,Cuidado Personal,5,82.06,56.91
2024-08-04,Tienda-02,Central,Hogar,11,475.57,372.69
2024-08-04,Tienda-03,Andes,Cuidado Personal,6,116.53,87.38
2024-08-04,Tienda-09,Capital,Alimentos,10,140.64,111.0
2024-08-04,Tienda-01,Oriente,Cuidado Personal,7,119.12,89.25
2024-08-05,Tienda-09,Capital,Bebidas,3,26.25,22.26
2024-08-05,Tienda-09,Capital,Alimentos,5,81.94,53.43
2024-08-05,Tienda-02,Central,Bebidas,2,14.66,11.92
2024-08-05,Tienda-01,Oriente,Bebidas,6,45.69,36.88
2024-08-05,Tienda-09,Capital,Bebidas,6,44.38,36.06
2024-08-05,Tienda-06,Oriente,Electronica,2,328.22,237.37
2024-08-05,Tienda-04,Capital,Hogar,2,92.14,56.55
2024-08-06,Tienda-05,Central,Alimentos,7,99.23,78.49
2024-08-06,Tienda-09,Capital,Limpieza,4,47.62,39.34
2024-08-06,Tienda-02,Central,Bebidas,3,26.32,19.42
2024-08-06,Tienda-08,Andes,Electronica,1,137.71,83.35
2024-08-06,Tienda-05,Central,Limpieza,1,11.72,8.24
2024-08-06,Tienda-07,Capital,Electronica,1,144.01,98.23
2024-08-06,Tienda-08,Andes,Electronica,1,139.56,92.77
2024-08-06,Tienda-09,Capital,Cuidado Personal,9,166.74,105.25
2024-08-06,Tienda-10,Capital,Alimentos,8,122.66,96.93
2024-08-06,Tienda-08,Andes,Electronica,1,150.31,116.17
2024-08-06,Tienda-07,Capital,Alimentos,9,135.48,88.13
2024-08-07,Tienda-01,Oriente,Alimentos,1,16.41,13.11
2024-08-07,Tienda-08,Andes,Cuidado Personal,7,113.79,88.29
2024-08-07,Tienda-10,Capital,Alimentos,5,77.22,60.07
2024-08-07,Tienda-09,Capital,Alimentos,4,64.62,43.68
2024-08-07,Tienda-05,Central,Limpieza,5,63.37,44.11
2024-08-07,Tienda-05,Central,Limpieza,2,23.04,18.86
2024-08-07,Tienda-03,Andes,Alimentos,4,65.87,52.98
2024-08-07,Tienda-07,Capital,Cuidado Personal,1,16.87,12.65
2024-08-07,Tienda-02,Central,Hogar,7,285.02,205.71
2024-08-07,Tienda-05,Central,Electronica,1,141.34,86.02
2024-08-07,Tienda-03,Andes,Alimentos,8,115.41,92.0
2024-08-07,Tienda-09,Capital,Hogar,1,44.46,31.05
2024-08-08,Tienda-06,Oriente,Alimentos,7,112.67,87.71
2024-08-08,Tienda-05,Central,Bebidas,8,68.43,57.53
2024-08-08,Tienda-05,Central,Alimentos,1,14.23,10.78
2024-08-08,Tienda-06,Oriente,Hogar,4,194.02,155.39
2024-08-08,Tienda-03,Andes,Hogar,1,49.33,34.61
2024-08-08,Tienda-09,Capital,Hogar,7,335.73,260.66
2024-08-08,Tienda-08,Andes,Electronica,2,272.93,187.64
2024-08-08,Tienda-01,Oriente,Hogar,6,264.93,184.34
2024-08-08,Tienda-09,Capital,Alimentos,5,80.39,65.41
2024-08-08,Tienda-01,Oriente,Bebidas,7,57.47,42.63
2024-08-09,Tienda-06,Oriente,Bebidas,1,8.5,6.2
2024-08-09,Tienda-07,Capital,Electronica,2,282.45,172.25
2024-08-09,Tienda-04,Capital,Bebidas,1,8.4,5.83
2024-08-09,Tienda-02,Central,Bebidas,8,63.78,44.72
2024-08-09,Tienda-03,Andes,Cuidado Personal,6,117.26,95.67
2024-08-10,Tienda-01,Oriente,Alimentos,6,88.87,64.89
2024-08-10,Tienda-03,Andes,Limpieza,2,25.21,20.41
2024-08-10,Tienda-02,Central,Alimentos,3,40.88,29.37
2024-08-10,Tienda-08,Andes,Alimentos,1,16.36,13.62
2024-08-10,Tienda-09,Capital,Limpieza,6,73.51,58.0
2024-08-10,Tienda-06,Oriente,Electronica,2,321.37,209.28
2024-08-11,Tienda-03,Andes,Cuidado Personal,1,17.89,11.66
2024-08-11,Tienda-09,Capital,Bebidas,3,23.5,19.77
2024-08-11,Tienda-02,Central,Alimentos,1,15.89,12.02
2024-08-11,Tienda-08,Andes,Alimentos,11,153.06,107.8
2024-08-11,Tienda-03,Andes,Electronica,1,141.32,94.6
2024-08-11,Tienda-02,Central,Bebidas,10,76.56,56.26
2024-08-11,Tienda-10,Capital,Electronica,1,158.5,110.0
2024-08-11,Tienda-08,Andes,Alimentos,1,15.96,12.61
2024-08-12,Tienda-09,Capital,Alimentos,8,113.31,81.7
2024-08-12,Tienda-03,Andes,Bebidas,5,41.18,33.76
2024-08-12,Tienda-01,Oriente,Alimentos,9,141.02,96.25
2024-08-12,Tienda-03,Andes,Limpieza,8,97.67,71.12
2024-08-12,Tienda-04,Capital,Alimentos,3,47.7,33.85
2024-08-13,Tienda-07,Capital,Hogar,7,313.98,247.81
2024-08-13,Tienda-03,Andes,Alimentos,5,75.38,47.34
2024-08-13,Tienda-01,Oriente,Electronica,1,151.39,110.57
2024-08-13,Tienda-07,Capital,Limpieza,1,10.96,8.76
2024-08-13,Tienda-05,Central,Hogar,5,217.04,169.66
2024-08-14,Tienda-02,Central,Limpieza,8,103.79,71.61
2024-08-14,Tienda-05,Central,Electronica,1,158.79,114.75
2024-08-15,Tienda-02,Central,Bebidas,5,43.23,27.02
2024-08-15,Tienda-03,Andes,Hogar,9,424.37,353.97
2024-08-15,Tienda-08,Andes,Alimentos,1,14.17,11.15
2024-08-16,Tienda-05,Central,Bebidas,6,52.54,35.34
2024-08-16,Tienda-04,Capital,Alimentos,2,30.87,20.94
2024-08-16,Tienda-10,Capital,Hogar,8,339.3,252.34
2024-08-16,Tienda-06,Oriente,Hogar,7,321.86,199.79
2024-08-16,Tienda-08,Andes,Limpieza,2,23.22,14.61
2024-08-17,Tienda-03,Andes,Electronica,2,281.11,195.34
2024-08-17,Tienda-07,Capital,Limpieza,9,103.6,72.33
2024-08-17,Tienda-04,Capital,Alimentos,10,150.48,118.02
2024-08-17,Tienda-03,Andes,Electronica,2,284.98,200.0
2024-08-17,Tienda-04,Capital,Bebidas,11,88.23,72.38
2024-08-18,Tienda-03,Andes,Bebidas,3,25.08,16.88
2024-08-18,Tienda-05,Central,Alimentos,11,152.55,103.09
2024-08-18,Tienda-01,Oriente,Hogar,3,133.77,103.91
2024-08-19,Tienda-08,Andes,Cuidado Personal,5,93.12,64.36
2024-08-19,Tienda-02,Central,Alimentos,6,96.28,69.89
2024-08-19,Tienda-09,Capital,Cuidado Personal,8,146.29,116.12
2024-08-19,Tienda-04,Capital,Limpieza,5,60.64,45.68
2024-08-19,Tienda-09,Capital,Cuidado Personal,6,117.11,81.96
2024-08-19,Tienda-03,Andes,Alimentos,6,95.32,57.6
2024-08-19,Tienda-01,Oriente,Electronica,1,136.09,83.18
2024-08-19,Tienda-07,Capital,Cuidado Personal,8,135.92,90.63
2024-08-19,Tienda-07,Capital,Hogar,2,88.39,71.91
2024-08-19,Tienda-06,Oriente,Hogar,1,48.12,38.04
2024-08-19,Tienda-09,Capital,Electronica,1,163.16,129.97
2024-08-20,Tienda-07,Capital,Alimentos,6,94.38,58.98
2024-08-20,Tienda-03,Andes,Alimentos,5,68.99,56.22
2024-08-20,Tienda-03,Andes,Cuidado Personal,3,50.3,32.84
2024-08-20,Tienda-01,Oriente,Bebidas,4,34.75,23.01
2024-08-20,Tienda-02,Central,Alimentos,2,28.35,19.5
2024-08-21,Tienda-07,Capital,Alimentos,6,88.86,56.61
2024-08-21,Tienda-08,Andes,Alimentos,3,43.85,36.41
2024-08-21,Tienda-10,Capital,Hogar,7,334.79,209.87
2024-08-21,Tienda-05,Central,Cuidado Personal,9,169.82,131.28
2024-08-21,Tienda-01,Oriente,Hogar,5,243.25,147.26
2024-08-22,Tienda-10,Capital,Bebidas,7,56.13,34.93
2024-08-22,Tienda-09,Capital,Bebidas,8,70.22,55.33
2024-08-22,Tienda-10,Capital,Hogar,5,233.96,168.59
2024-08-22,Tienda-08,Andes,Alimentos,7,95.81,62.46
2024-08-22,Tienda-10,Capital,Alimentos,2,27.04,17.49
2024-08-22,Tienda-10,Capital,Hogar,1,42.99,35.81
2024-08-22,Tienda-04,Capital,Bebidas,8,58.01,38.31
2024-08-23,Tienda-07,Capital,Limpieza,5,56.47,34.44
2024-08-23,Tienda-04,Capital,Cuidado Personal,1,18.99,13.02
2024-08-23,Tienda-02,Central,Limpieza,9,118.37,96.32
2024-08-24,Tienda-07,Capital,Hogar,10,460.96,339.34
2024-08-24,Tienda-05,Central,Cuidado Personal,11,214.07,156.65
2024-08-24,Tienda-03,Andes,Alimentos,11,169.22,126.9
2024-08-24,Tienda-09,Capital,Bebidas,3,24.12,17.27
2024-08-24,Tienda-01,Oriente,Electronica,2,289.82,197.31
2024-08-24,Tienda-09,Capital,Bebidas,3,22.53,19.07
2024-08-24,Tienda-02,Central,Limpieza,10,112.39,82.23
2024-08-25,Tienda-07,Capital,Cuidado Personal,3,50.46,34.85
2024-08-25,Tienda-10,Capital,Bebidas,1,8.63,5.25
2024-08-25,Tienda-09,Capital,Alimentos,1,13.8,10.28
2024-08-25,Tienda-02,Central,Alimentos,11,181.28,122.01
2024-08-25,Tienda-08,Andes,Alimentos,1,14.09,10.8
2024-08-25,Tienda-02,Central,Cuidado Personal,9,166.76,116.75
2024-08-25,Tienda-08,Andes,Bebidas,11,90.15,62.15
2024-08-25,Tienda-07,Capital,Cuidado Personal,10,173.88,132.76
2024-08-26,Tienda-06,Oriente,Limpieza,3,35.55,21.54
2024-08-26,Tienda-10,Capital,Electronica,2,309.15,214.62
2024-08-26,Tienda-06,Oriente,Cuidado Personal,9,174.48,148.22
2024-08-26,Tienda-04,Capital,Alimentos,1,14.68,10.42
2024-08-26,Tienda-02,Central,Hogar,5,209.91,146.95
2024-08-26,Tienda-10,Capital,Limpieza,3,38.03,29.71
2024-08-27,Tienda-01,Oriente,Electronica,2,303.1,189.59
2024-08-27,Tienda-07,Capital,Alimentos,2,27.77,17.31
2024-08-27,Tienda-04,Capital,Bebidas,7,59.01,43.7
2024-08-27,Tienda-09,Capital,Electronica,2,321.88,268.08
2024-08-27,Tienda-02,Central,Bebidas,1,7.36,4.87
2024-08-27,Tienda-06,Oriente,Limpieza,8,99.45,64.08
2024-08-27,Tienda-09,Capital,Limpieza,7,85.94,51.88
2024-08-28,Tienda-04,Capital,Alimentos,5,68.65,46.27
2024-08-28,Tienda-10,Capital,Alimentos,6,82.13,56.69
2024-08-28,Tienda-03,Andes,Hogar,8,386.1,287.84
2024-08-28,Tienda-02,Central,Cuidado Personal,8,139.07,88.39
2024-08-28,Tienda-02,Central,Electronica,1,157.2,120.46
2024-08-28,Tienda-06,Oriente,Electronica,2,288.12,195.68
2024-08-28,Tienda-06,Oriente,Alimentos,6,86.32,73.11
2024-08-28,Tienda-10,Capital,Limpieza,9,112.12,88.26
2024-08-28,Tienda-03,Andes,Alimentos,2,27.45,19.77
2024-08-29,Tienda-10,Capital,Limpieza,5,61.05,42.26
2024-08-29,Tienda-08,Andes,Cuidado Personal,8,153.22,116.29
2024-08-29,Tienda-10,Capital,Alimentos,2,32.28,26.03
2024-08-29,Tienda-09,Capital,Bebidas,1,7.77,5.39
2024-08-29,Tienda-05,Central,Cuidado Personal,5,97.2,82.24
2024-08-30,Tienda-06,Oriente,Alimentos,2,29.25,23.47
2024-08-30,Tienda-08,Andes,Hogar,2,95.4,77.48
2024-08-30,Tienda-02,Central,Alimentos,8,120.29,81.79
2024-08-30,Tienda-10,Capital,Alimentos,4,63.43,41.52
2024-08-30,Tienda-07,Capital,Limpieza,8,101.78,64.54
2024-08-30,Tienda-03,Andes,Limpieza,9,101.19,63.15
2024-08-31,Tienda-08,Andes,Alimentos,10,141.72,100.03
2024-08-31,Tienda-02,Central,Alimentos,6,92.19,64.35
2024-08-31,Tienda-04,Capital,Hogar,5,234.63,187.08
2024-09-01,Tienda-09,Capital,Cuidado Personal,3,54.71,33.84
2024-09-01,Tienda-04,Capital,Bebidas,7,58.65,42.43
2024-09-01,Tienda-07,Capital,Alimentos,10,160.58,108.73
2024-09-01,Tienda-02,Central,Cuidado Personal,1,19.65,13.28
2024-09-02,Tienda-10,Capital,Alimentos,8,116.37,97.29
2024-09-02,Tienda-09,Capital,Alimentos,7,102.2,73.84
2024-09-02,Tienda-08,Andes,Hogar,7,332.19,268.39
2024-09-03,Tienda-02,Central,Electronica,2,325.41,196.87
2024-09-03,Tienda-03,Andes,Limpieza,7,88.56,54.5
2024-09-03,Tienda-04,Capital,Limpieza,7,77.59,58.48
2024-09-03,Tienda-08,Andes,Hogar,2,87.15,63.1
2024-09-04,Tienda-09,Capital,Alimentos,7,108.37,85.44
2024-09-04,Tienda-05,Central,Hogar,2,89.45,62.98
2024-09-04,Tienda-05,Central,Alimentos,9,124.2,93.85
2024-09-04,Tienda-10,Capital,Cuidado Personal,3,49.13,31.01
2024-09-04,Tienda-10,Capital,Alimentos,3,42.86,26.06
2024-09-04,Tienda-10,Capital,Hogar,1,46.04,28.42
2024-09-04,Tienda-04,Capital,Electronica,1,145.5,117.6
2024-09-04,Tienda-07,Capital,Hogar,4,171.33,113.15
2024-09-04,Tienda-04,Capital,Limpieza,4,52.76,37.17
2024-09-04,Tienda-02,Central,Limpieza,1,10.89,8.84
2024-09-04,Tienda-09,Capital,Hogar,6,248.86,171.91
2024-09-04,Tienda-09,Capital,Cuidado Personal,3,57.85,38.7
2024-09-04,Tienda-08,Andes,Bebidas,6,50.03,31.0
2024-09-05,Tienda-05,Central,Hogar,1,46.63,35.63
2024-09-05,Tienda-10,Capital,Alimentos,7,100.87,61.36
2024-09-05,Tienda-08,Andes,Cuidado Personal,7,115.45,73.49
2024-09-05,Tienda-04,Capital,Hogar,2,89.84,54.91
2024-09-05,Tienda-01,Oriente,Hogar,2,88.31,61.8
2024-09-06,Tienda-02,Central,Cuidado Personal,5,86.49,63.53
2024-09-06,Tienda-05,Central,Electronica,2,329.06,277.4
2024-09-06,Tienda-09,Capital,Cuidado Personal,6,117.88,85.74
2024-09-06,Tienda-10,Capital,Electronica,1,148.22,121.2
2024-09-06,Tienda-08,Andes,Hogar,2,85.13,69.34
2024-09-06,Tienda-08,Andes,Hogar,2,92.97,61.48
2024-09-06,Tienda-02,Central,Electronica,2,285.4,199.39
2024-09-06,Tienda-06,Oriente,Alimentos,4,57.42,36.44
2024-09-06,Tienda-01,Oriente,Limpieza,9,108.17,89.33
2024-09-07,Tienda-07,Capital,Limpieza,10,130.56,101.93
2024-09-07,Tienda-03,Andes,Cuidado Personal,9,163.47,117.13
2024-09-07,Tienda-06,Oriente,Bebidas,11,85.59,65.21
2024-09-07,Tienda-02,Central,Bebidas,11,89.97,69.89
2024-09-07,Tienda-10,Capital,Alimentos,1,14.38,12.04
2024-09-07,Tienda-08,Andes,Hogar,3,144.85,122.79
2024-09-08,Tienda-06,Oriente,Electronica,2,282.79,183.69
2024-09-08,Tienda-04,Capital,Hogar,9,396.01,301.97
2024-09-08,Tienda-02,Central,Bebidas,5,39.05,28.64
2024-09-08,Tienda-10,Capital,Alimentos,7,102.79,69.43
2024-09-08,Tienda-08,Andes,Alimentos,9,124.18,83.73
2024-09-08,Tienda-02,Central,Limpieza,2,24.84,18.55
2024-09-08,Tienda-02,Central,Bebidas,1,7.66,5.86
2024-09-08,Tienda-05,Central,Cuidado Personal,6,99.28,84.06
2024-09-09,Tienda-03,Andes,Limpieza,2,24.62,19.26
2024-09-09,Tienda-01,Oriente,Cuidado Personal,6,103.61,70.38
2024-09-09,Tienda-08,Andes,Alimentos,6,92.39,73.0
2024-09-09,Tienda-05,Central,Limpieza,4,45.33,36.44
2024-09-09,Tienda-05,Central,Cuidado Personal,6,101.52,67.29
2024-09-09,Tienda-06,Oriente,Cuidado Personal,8,148.48,107.29
2024-09-09,Tienda-07,Capital,Cuidado Personal,6,99.19,68.53
2024-09-09,Tienda-03,Andes,Alimentos,1,14.99,11.03
2024-09-10,Tienda-06,Oriente,Bebidas,9,65.54,49.0
2024-09-10,Tienda-04,Capital,Electronica,1,139.8,101.03
2024-09-10,Tienda-10,Capital,Bebidas,2,16.63,11.39
2024-09-10,Tienda-09,Capital,Limpieza,1,12.4,9.82
2024-09-10,Tienda-05,Central,Alimentos,4,60.15,39.3
2024-09-10,Tienda-01,Oriente,Limpieza,3,38.41,23.37
2024-09-10,Tienda-04,Capital,Electronica,1,140.04,101.83
2024-09-11,Tienda-07,Capital,Limpieza,5,59.38,47.87
2024-09-11,Tienda-05,Central,Limpieza,9,104.9,68.89
2024-09-11,Tienda-04,Capital,Limpieza,9,105.0,74.24
2024-09-11,Tienda-02,Central,Electronica,2,296.46,251.57
2024-09-11,Tienda-10,Capital,Hogar,8,377.32,251.65
2024-09-12,Tienda-07,Capital,Hogar,5,245.94,193.91
2024-09-12,Tienda-06,Oriente,Limpieza,9,115.26,86.79
2024-09-12,Tienda-02,Central,Alimentos,9,127.81,97.78
2024-09-12,Tienda-08,Andes,Bebidas,7,61.26,46.82
2024-09-12,Tienda-01,Oriente,Electronica,2,322.38,234.8
2024-09-12,Tienda-03,Andes,Hogar,7,339.02,265.69
2024-09-13,Tienda-10,Capital,Limpieza,5,55.64,38.87
2024-09-13,Tienda-03,Andes,Limpieza,6,72.46,55.11
2024-09-13,Tienda-06,Oriente,Cuidado Personal,7,114.02,90.82
2024-09-13,Tienda-06,Oriente,Cuidado Personal,9,155.6,123.58
2024-09-14,Tienda-10,Capital,Bebidas,6,52.1,43.45
2024-09-14,Tienda-08,Andes,Alimentos,9,145.49,117.04
2024-09-14,Tienda-10,Capital,Alimentos,11,169.85,107.73
2024-09-14,Tienda-07,Capital,Bebidas,3,25.51,16.08
2024-09-14,Tienda-07,Capital,Hogar,7,331.29,243.68
2024-09-14,Tienda-08,Andes,Bebidas,10,76.51,59.65
2024-09-14,Tienda-07,Capital,Limpieza,2,22.1,14.87
2024-09-14,Tienda-08,Andes,Alimentos,2,28.41,22.03
2024-09-14,Tienda-02,Central,Alimentos,1,15.46,12.82
2024-09-14,Tienda-08,Andes,Bebidas,10,81.25,52.4
2024-09-14,Tienda-08,Andes,Cuidado Personal,9,175.91,116.86
2024-09-15,Tienda-01,Oriente,Cuidado Personal,6,112.74,73.75
2024-09-15,Tienda-04,Capital,Alimentos,2,28.02,18.24
2024-09-15,Tienda-05,Central,Cuidado Personal,11,193.75,150.27
2024-09-15,Tienda-01,Oriente,Hogar,9,386.18,256.02
2024-09-15,Tienda-04,Capital,Bebidas,1,8.66,6.5
2024-09-15,Tienda-08,Andes,Alimentos,3,46.89,32.46
2024-09-15,Tienda-06,Oriente,Bebidas,9,77.97,62.48
2024-09-15,Tienda-10,Capital,Electronica,2,287.01,182.07
2024-09-15,Tienda-08,Andes,Alimentos,7,95.36,80.63
2024-09-15,Tienda-08,Andes,Cuidado Personal,1,16.29,13.56
2024-09-16,Tienda-05,Central,Bebidas,1,8.35,5.79
2024-09-16,Tienda-03,Andes,Alimentos,7,97.66,76.38
2024-09-16,Tienda-01,Oriente,Electronica,1,138.25,115.62
2024-09-16,Tienda-09,Capital,Alimentos,3,44.53,36.6
2024-09-16,Tienda-10,Capital,Cuidado Personal,6,113.67,94.19
2024-09-16,Tienda-07,Capital,Bebidas,1,8.02,6.8
2024-09-16,Tienda-05,Central,Bebidas,5,39.4,31.86
2024-09-16,Tienda-06,Oriente,Cuidado Personal,9,150.39,113.48
2024-09-16,Tienda-04,Capital,Alimentos,1,16.1,11.07
2024-09-16,Tienda-02,Central,Cuidado Personal,4,72.69,48.99
2024-09-17,Tienda-05,Central,Limpieza,7,81.31,66.62
2024-09-17,Tienda-10,Capital,Electronica,2,315.44,219.56
2024-09-17,Tienda-07,Capital,Alimentos,1,14.14,10.38
2024-09-17,Tienda-02,Central,Cuidado Personal,2,39.57,28.35
2024-09-17,Tienda-06,Oriente,Bebidas,6,48.48,37.71
2024-09-17,Tienda-01,Oriente,Alimentos,5,76.04,50.92
2024-09-17,Tienda-02,Central,Alimentos,7,95.02,59.53
2024-09-18,Tienda-07,Capital,Hogar,1,43.67,31.33
2024-09-18,Tienda-08,Andes,Cuidado Personal,1,18.27,12.74
2024-09-18,Tienda-01,Oriente,Hogar,5,240.64,182.74
2024-09-18,Tienda-10,Capital,Electronica,2,309.72,218.17
2024-09-18,Tienda-08,Andes,Alimentos,4,54.43,38.55
2024-09-19,Tienda-07,Capital,Hogar,7,317.48,223.74
2024-09-19,Tienda-01,Oriente,Bebidas,9,73.37,56.19
2024-09-19,Tienda-08,Andes,Limpieza,7,84.68,70.12
2024-09-19,Tienda-03,Andes,Alimentos,8,128.31,78.07
2024-09-19,Tienda-02,Central,Electronica,1,164.61,132.25
2024-09-20,Tienda-09,Capital,Electronica,2,303.65,243.57
2024-09-20,Tienda-09,Capital,Limpieza,7,82.67,53.49
2024-09-20,Tienda-02,Central,Hogar,9,435.02,282.88
2024-09-20,Tienda-02,Central,Hogar,7,287.13,179.59
2024-09-20,Tienda-04,Capital,Bebidas,6,50.76,37.67
2024-09-20,Tienda-07,Capital,Electronica,2,275.77,195.69
2024-09-20,Tienda-03,Andes,Limpieza,7,75.97,57.88
2024-09-20,Tienda-08,Andes,Alimentos,6,96.22,71.93
2024-09-20,Tienda-07,Capital,Bebidas,6,51.85,37.57
2024-09-20,Tienda-01,Oriente,Limpieza,2,25.18,20.32
2024-09-20,Tienda-07,Capital,Cuidado Personal,1,19.42,13.61
2024-09-20,Tienda-08,Andes,Alimentos,1,14.82,11.82
2024-09-21,Tienda-01,Oriente,Hogar,10,468.71,328.88
2024-09-21,Tienda-01,Oriente,Cuidado Personal,10,188.83,143.2
2024-09-21,Tienda-10,Capital,Bebidas,1,8.5,7.15
2024-09-21,Tienda-04,Capital,Alimentos,7,103.24,74.11
2024-09-21,Tienda-05,Central,Alimentos,11,170.24,132.06
2024-09-21,Tienda-08,Andes,Alimentos,10,135.24,89.08
2024-09-21,Tienda-07,Capital,Alimentos,10,160.53,107.87
2024-09-21,Tienda-03,Andes,Electronica,2,294.46,221.78
2024-09-21,Tienda-06,Oriente,Limpieza,1,11.87,7.22
2024-09-21,Tienda-10,Capital,Hogar,11,462.79,337.24
2024-09-21,Tienda-08,Andes,Bebidas,11,89.84,74.63
2024-09-22,Tienda-07,Capital,Cuidado Personal,7,137.84,114.67
2024-09-22,Tienda-08,Andes,Alimentos,2,29.33,18.69
2024-09-22,Tienda-10,Capital,Limpieza,5,56.33,34.31
2024-09-22,Tienda-01,Oriente,Alimentos,5,69.03,58.16
2024-09-22,Tienda-03,Andes,Electronica,1,135.72,95.09
2024-09-23,Tienda-07,Capital,Alimentos,3,46.15,35.91
2024-09-23,Tienda-01,Oriente,Cuidado Personal,9,153.14,113.29
2024-09-23,Tienda-05,Central,Bebidas,8,62.68,45.93
2024-09-23,Tienda-05,Central,Limpieza,6,73.56,53.13
2024-09-23,Tienda-03,Andes,Electronica,2,328.89,216.23
2024-09-23,Tienda-01,Oriente,Limpieza,9,111.62,91.68
2024-09-24,Tienda-02,Central,Alimentos,6,85.8,59.94
2024-09-24,Tienda-06,Oriente,Alimentos,4,54.9,42.77
2024-09-24,Tienda-07,Capital,Alimentos,3,44.58,28.67
2024-09-24,Tienda-03,Andes,Limpieza,7,81.3,56.24
2024-09-24,Tienda-03,Andes,Alimentos,2,30.52,19.62
2024-09-24,Tienda-04,Capital,Hogar,4,180.23,135.0
2024-09-24,Tienda-09,Capital,Alimentos,9,136.05,87.6
2024-09-24,Tienda-05,Central,Electronica,2,278.04,223.53
2024-09-24,Tienda-06,Oriente,Alimentos,6,89.47,59.67
2024-09-24,Tienda-05,Central,Hogar,2,84.27,57.29
2024-09-24,Tienda-06,Oriente,Electronica,2,279.89,214.48
2024-09-25,Tienda-02,Central,Cuidado Personal,4,70.34,47.31
2024-09-25,Tienda-06,Oriente,Alimentos,5,74.65,53.5
2024-09-25,Tienda-05,Central,Alimentos,4,59.05,49.17
2024-09-25,Tienda-01,Oriente,Hogar,7,300.49,225.29
2024-09-25,Tienda-10,Capital,Electronica,2,287.95,233.47
2024-09-25,Tienda-03,Andes,Cuidado Personal,3,49.22,35.23
2024-09-26,Tienda-06,Oriente,Bebidas,4,29.45,20.4
2024-09-26,Tienda-03,Andes,Cuidado Personal,9,169.89,122.9
2024-09-26,Tienda-04,Capital,Alimentos,9,136.69,104.9
2024-09-26,Tienda-02,Central,Limpieza,4,49.38,33.59
2024-09-26,Tienda-06,Oriente,Hogar,9,429.4,309.93
2024-09-26,Tienda-02,Central,Electronica,2,329.53,226.77
2024-09-27,Tienda-06,Oriente,Bebidas,2,15.91,12.11
2024-09-27,Tienda-08,Andes,Bebidas,2,15.61,12.61
2024-09-27,Tienda-03,Andes,Electronica,2,284.42,206.0
2024-09-27,Tienda-06,Oriente,Bebidas,8,58.34,35.6
2024-09-27,Tienda-10,Capital,Limpieza,8,103.22,77.89
2024-09-27,Tienda-06,Oriente,Hogar,8,386.02,244.26
2024-09-28,Tienda-09,Capital,Alimentos,3,41.26,31.27
2024-09-28,Tienda-01,Oriente,Bebidas,7,54.34,42.72
2024-09-28,Tienda-05,Central,Cuidado Personal,6,106.58,90.01
2024-09-28,Tienda-08,Andes,Limpieza,11,140.44,106.61
2024-09-28,Tienda-06,Oriente,Cuidado Personal,7,126.61,92.15
2024-09-28,Tienda-06,Oriente,Alimentos,5,80.55,63.53
2024-09-28,Tienda-04,Capital,Alimentos,3,45.41,34.46
2024-09-28,Tienda-06,Oriente,Alimentos,5,71.49,49.77
2024-09-28,Tienda-07,Capital,Alimentos,1,14.54,11.74
2024-09-28,Tienda-09,Capital,Bebidas,3,23.84,20.06
2024-09-29,Tienda-04,Capital,Electronica,1,157.35,126.9
2024-09-29,Tienda-05,Central,Alimentos,9,143.45,107.63
2024-09-29,Tienda-10,Capital,Hogar,11,451.84,288.34
2024-09-29,Tienda-08,Andes,Alimentos,10,153.52,105.01
2024-09-29,Tienda-03,Andes,Alimentos,5,82.34,62.31
2024-09-29,Tienda-02,Central,Limpieza,5,64.49,51.5
2024-09-29,Tienda-01,Oriente,Cuidado Personal,9,177.09,149.9
2024-09-29,Tienda-07,Capital,Electronica,2,277.3,227.13
2024-09-30,Tienda-02,Central,Bebidas,4,32.82,22.29
2024-09-30,Tienda-01,Oriente,Bebidas,2,15.21,9.94
2024-09-30,Tienda-04,Capital,Limpieza,1,11.51,9.67
2024-09-30,Tienda-05,Central,Bebidas,7,52.54,34.81
2024-09-30,Tienda-07,Capital,Alimentos,5,71.15,51.35
2024-09-30,Tienda-08,Andes,Hogar,8,330.08,212.9
2024-09-30,Tienda-07,Capital,Bebidas,7,52.09,34.85
